corvid::Predicate::Between	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::Predicate::StartsWith	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::Predicate::Contains	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::Predicate::GeoWithin	Geo	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::Predicate::And	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::Predicate::Or	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::Predicate::Not	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::Predicate::and	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::Predicate::or	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::Predicate::eval	WHERE	N/A	N/A	predicate evaluation is engine-internal; bindings pass predicates to Query::filter()/Collection::erase_where()
corvid::field	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::eq	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::ne	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::lt	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::le	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::gt	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::ge	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::exists	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::is_in	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::between	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::starts_with	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::contains	WHERE	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::filter::FieldRef::within_km	Geo	MAPPED	corvid::pred::* builder family (returns corvid::Predicate)	golden:queries.txt:QF_* + golden:mutations.txt:DELETE_IN; raii:test_predicates_and_queries
corvid::Metric	Vector search	MAPPED	corvid::Metric (Query::vector, Collection::create_vector_index*)	golden:queries.txt:QVEC; raii:test_graph_geo_indexes
corvid::Metric::Cosine	Vector search	MAPPED	corvid::Metric (Query::vector, Collection::create_vector_index*)	golden:queries.txt:QVEC; raii:test_graph_geo_indexes
corvid::Metric::Dot	Vector search	MAPPED	corvid::Metric (Query::vector, Collection::create_vector_index*)	golden:queries.txt:QVEC; raii:test_graph_geo_indexes
corvid::Metric::L2	Vector search	MAPPED	corvid::Metric (Query::vector, Collection::create_vector_index*)	golden:queries.txt:QVEC; raii:test_graph_geo_indexes
corvid::Metric::distance	Vector search	N/A	N/A	pure math helper, not a binding API; metric behavior surfaces via Query::vector + index creation
corvid::distance::dot	Vector search	N/A	N/A	pure math helpers, not binding APIs; distance behavior surfaces via Query::vector
corvid::distance::l2_squared	Vector search	N/A	N/A	pure math helpers, not binding APIs; distance behavior surfaces via Query::vector
corvid::distance::cosine_distance	Vector search	N/A	N/A	pure math helpers, not binding APIs; distance behavior surfaces via Query::vector
corvid::Quantization	Vector search	MAPPED	corvid::Quant (Collection::create_vector_index_quantized*)	golden:schema.txt:IDX_VEC_Q; raii:test_graph_geo_indexes
corvid::Quantization::None	Vector search	MAPPED	corvid::Quant (Collection::create_vector_index_quantized*)	golden:schema.txt:IDX_VEC_Q; raii:test_graph_geo_indexes
corvid::Quantization::Binary	Vector search	MAPPED	corvid::Quant (Collection::create_vector_index_quantized*)	golden:schema.txt:IDX_VEC_Q; raii:test_graph_geo_indexes
corvid::Quantization::Scalar	Vector search	MAPPED	corvid::Quant (Collection::create_vector_index_quantized*)	golden:schema.txt:IDX_VEC_Q; raii:test_graph_geo_indexes
corvid::Result	Lifecycle	MAPPED	corvid::Error thrown on CORVID_ERR (code + message)	golden:mutations.txt:INSERT_ERR; raii:test_exceptions
corvid::Error	Lifecycle	MAPPED	corvid::Error / corvid::ErrorCode	errcodes (compile-time frozen table); raii:test_exceptions
corvid::Error::Database	Lifecycle	MAPPED	corvid::ErrorCode::Database (code 1, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::Error::Transaction	Lifecycle	MAPPED	corvid::ErrorCode::Transaction (code 2, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::Error::Table	Lifecycle	MAPPED	corvid::ErrorCode::Table (code 3, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::Error::Storage	Lifecycle	MAPPED	corvid::ErrorCode::Storage (code 4, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::Error::Commit	Lifecycle	MAPPED	corvid::ErrorCode::Commit (code 5, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::Error::SetDurability	Lifecycle	MAPPED	corvid::ErrorCode::SetDurability (code 6, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::Error::Compaction	Lifecycle	MAPPED	corvid::ErrorCode::Compaction (code 7, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::Error::Decode	Lifecycle	MAPPED	corvid::ErrorCode::Decode (code 8, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::Error::CorruptIndex	Schema (ALTER)	MAPPED	corvid::ErrorCode::CorruptIndex (code 9, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::Error::ReservedCollection	Schema (ALTER)	MAPPED	corvid::ErrorCode::ReservedCollection (code 10, thrown as corvid::Error)	errcodes (compile-time frozen table); golden:mutations.txt:INSERT_ERR(err:10)
corvid::Error::InvalidName	Schema (ALTER)	MAPPED	corvid::ErrorCode::InvalidName (code 11, thrown as corvid::Error)	errcodes (compile-time frozen table); golden:mutations.txt:INSERT_ERR(err:11)
corvid::Error::InvalidArgument	Hybrid	MAPPED	corvid::ErrorCode::InvalidArgument (code 12, thrown as corvid::Error)	errcodes (compile-time frozen table); golden:mutations.txt:UPDATE_ABORT(err:12)
corvid::Error::IncompatibleFormat	Lifecycle	MAPPED	corvid::ErrorCode::IncompatibleFormat (code 13, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::Error::EmptyIndexTraining	Schema (ALTER)	MAPPED	corvid::ErrorCode::EmptyIndexTraining (code 14, thrown as corvid::Error)	errcodes (compile-time frozen table); golden:schema.txt:IDX_PQ_ERR(err:14)
corvid::Error::SchemaViolation	Schema (ALTER)	MAPPED	corvid::ErrorCode::SchemaViolation (code 15, thrown as corvid::Error)	errcodes (compile-time frozen table); golden:schema.txt:SCHEMA_ERR(err:15)
corvid::Error::InvalidDump	Lifecycle	MAPPED	corvid::ErrorCode::InvalidDump (code 16, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::Error::BackupTargetExists	Lifecycle	MAPPED	corvid::ErrorCode::BackupTargetExists (code 17, thrown as corvid::Error)	errcodes (compile-time frozen table); golden:admin.txt:BACKUP_DUP(err:17)
corvid::Error::Io	Lifecycle	MAPPED	corvid::ErrorCode::Io (code 18, thrown as corvid::Error)	errcodes (compile-time frozen table)
corvid::ResultRow	SELECT shaping	MAPPED	corvid::Row (corvid::Rows range)	golden:queries.txt; raii:test_predicates_and_queries
corvid::PlanShape	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::AnnIndex	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::TextIndex	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::IndexedWindow	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::SortIndex	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::StreamingTopK	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::PlanShape::Scan	Lifecycle	N/A	N/A	plan shapes are advisory diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder	SELECT shaping	MAPPED	corvid::Query (Collection::query(), fluent chaining)	golden:queries.txt; raii:test_predicates_and_queries
corvid::Collection::query	SELECT shaping	MAPPED	Collection::query() -> corvid::Query	golden:queries.txt; raii:test_predicates_and_queries
corvid::QueryBuilder::filter	WHERE	MAPPED	Query::filter(Predicate)	golden:queries.txt:QF_COUNT; raii:test_predicates_and_queries
corvid::QueryBuilder::vector	Vector search	MAPPED	Query::vector(field, probe, k, Metric)	golden:queries.txt:QVEC; example:vector_index
corvid::QueryBuilder::text	Text search	MAPPED	Query::text(field, query, k)	golden:queries.txt:QTEXT; example:text_search
corvid::QueryBuilder::fuse_rrf	Hybrid	MAPPED	Query::fuse_rrf(k=60)	golden:queries.txt:HYBRID_F; example:hybrid
corvid::QueryBuilder::rerank_mmr	Hybrid	MAPPED	Query::rerank_mmr(lambda)	golden:queries.txt:HYBRID; example:hybrid
corvid::QueryBuilder::limit	SELECT shaping	MAPPED	Query::limit(n)	golden:queries.txt:ORDER_BY; example:hybrid
corvid::QueryBuilder::offset	SELECT shaping	MAPPED	Query::offset(n)	golden:queries.txt:ORDER_BY; raii:test_predicates_and_queries
corvid::QueryBuilder::order_by	SELECT shaping	MAPPED	Query::order_by(field, descending)	golden:queries.txt:ORDER_BY; raii:test_predicates_and_queries
corvid::QueryBuilder::approx	Vector search	MAPPED	Query::approx()	golden:queries.txt:APPROX; example:vector_index
corvid::QueryBuilder::select	SELECT shaping	MAPPED	Query::select(fields)	golden:queries.txt:SELECT; raii:test_predicates_and_queries
corvid::QueryBuilder::count	Aggregations	MAPPED	Query::count()	golden:queries.txt:AGG_COUNT; raii:test_predicates_and_queries
corvid::QueryBuilder::group_count	Aggregations	MAPPED	Query::group_count(field) -> GroupIter	golden:queries.txt:AGG_GCOUNT; raii:test_predicates_and_queries
corvid::QueryBuilder::sum	Aggregations	MAPPED	Query::sum(field)	golden:queries.txt:AGG_SUM; raii:test_predicates_and_queries
corvid::QueryBuilder::avg	Aggregations	MAPPED	Query::avg(field)	golden:queries.txt:AGG_AVG; raii:test_predicates_and_queries
corvid::QueryBuilder::min	Aggregations	MAPPED	Query::min(field)	golden:queries.txt:AGG_MIN; raii:test_predicates_and_queries
corvid::QueryBuilder::max	Aggregations	MAPPED	Query::max(field)	golden:queries.txt:AGG_MAX; raii:test_predicates_and_queries
corvid::QueryBuilder::count_distinct	Aggregations	MAPPED	Query::count_distinct(field)	golden:queries.txt:AGG_DISTINCT; raii:test_predicates_and_queries
corvid::QueryBuilder::group_sum	Aggregations	MAPPED	Query::group_sum(key, value) -> GroupIter	golden:queries.txt:AGG_GSUM; raii:test_predicates_and_queries
corvid::QueryBuilder::group_avg	Aggregations	MAPPED	Query::group_avg(key, value) -> GroupIter	golden:queries.txt:AGG_GAVG
corvid::QueryBuilder::plan	Lifecycle	N/A	N/A	plan/explain diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder::plan_shape	Lifecycle	N/A	N/A	plan/explain diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder::explain	Lifecycle	N/A	N/A	plan/explain diagnostics excluded from the v1 ABI (FFI.md §9)
corvid::QueryBuilder::run	SELECT shaping	MAPPED	Query::run() -> Rows	golden:queries.txt:QVEC; example:quickstart
corvid::Db	Lifecycle	MAPPED	corvid::Db (RAII; Db::open / Db::open_memory)	golden:admin.txt:FILEDB; raii:test_persistence
corvid::Db::open	Lifecycle	MAPPED	Db::open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT); raii:test_persistence
corvid::Db::open_in_memory	Lifecycle	MAPPED	Db::open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT); raii:test_persistence
corvid::Db::collection	Lifecycle	MAPPED	Db::open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT); raii:test_persistence
corvid::Db::backup	Lifecycle	MAPPED	Db::open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT); raii:test_persistence
corvid::Db::bulk	Lifecycle	N/A	N/A	put_many covers the bulk fast path (FFI.md §9); Db::bulk not exposed
corvid::Db::compact	Lifecycle	MAPPED	Db::open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT); raii:test_persistence
corvid::Db::collections	Lifecycle	MAPPED	Db::open/open_memory/collection/collections/backup/compact	golden:admin.txt (COLLECTIONS/BACKUP/COMPACT); raii:test_persistence
corvid::Collection	Mutations	MAPPED	corvid::Collection (RAII handle, Db::collection())	golden:mutations.txt:COLL; raii:test_mutations_and_reads
corvid::Collection::insert	Mutations	MAPPED	Collection::insert/update/patch/compare_and_set	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS); raii:test_mutations_and_reads
corvid::Collection::update	Mutations	MAPPED	Collection::insert/update/patch/compare_and_set	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS); raii:test_mutations_and_reads
corvid::Collection::patch	Mutations	MAPPED	Collection::insert/update/patch/compare_and_set	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS); raii:test_mutations_and_reads
corvid::Collection::compare_and_set	Mutations	MAPPED	Collection::insert/update/patch/compare_and_set	golden:mutations.txt (INSERT/UPDATE/PATCH/CAS); raii:test_mutations_and_reads
corvid::Collection::for_each_doc	SELECT shaping	MAPPED	Collection::scan(fn) with early stop	golden:mutations.txt:SCAN/SCAN_STOP; raii:test_mutations_and_reads
corvid::Collection::len	SELECT shaping	MAPPED	Collection::len() (== 0 for empty)	golden:mutations.txt:LEN; raii:test_mutations_and_reads
corvid::Collection::is_empty	SELECT shaping	MAPPED	Collection::len() == 0	golden:mutations.txt:LEN; raii:test_mutations_and_reads
corvid::Collection::insert_batch	Mutations	MAPPED	Collection::put_many(items)	golden:mutations.txt:PUTMANY + golden:schema.txt:PUTMANY_ROLLBACK; raii:test_mutations_and_reads
corvid::Collection::insert_auto	Mutations	MAPPED	Collection::insert_auto(doc) -> key	golden:mutations.txt:INSERT_AUTO; raii:test_mutations_and_reads
corvid::Collection::get	SELECT shaping	MAPPED	Collection::get(key) -> optional<Value>	golden:mutations.txt:GET/GET_KEYS; raii:test_mutations_and_reads
corvid::Collection::delete	Mutations	MAPPED	Collection::erase/erase_where/erase_batch	golden:mutations.txt (DELETE/DELETE_WHERE/DELETE_BATCH); raii:test_mutations_and_reads
corvid::Collection::delete_where	Mutations	MAPPED	Collection::erase/erase_where/erase_batch	golden:mutations.txt (DELETE/DELETE_WHERE/DELETE_BATCH); raii:test_mutations_and_reads
corvid::Collection::delete_batch	Mutations	MAPPED	Collection::erase/erase_where/erase_batch	golden:mutations.txt (DELETE/DELETE_WHERE/DELETE_BATCH); raii:test_mutations_and_reads
corvid::Collection::scan	SELECT shaping	MAPPED	Collection::scan(fn)	golden:mutations.txt:SCAN; raii:test_mutations_and_reads
corvid::Collection::page	SELECT shaping	MAPPED	Collection::page(after, limit) -> Page	golden:mutations.txt:PAGE; raii:test_mutations_and_reads
corvid::Collection::page_where	SELECT shaping	N/A	N/A	filtered keyset pagination composes from filter+limit/offset (FFI.md §9 spec note)
corvid::db::Page	SELECT shaping	MAPPED	corvid::Page (rows + next cursor)	golden:mutations.txt:PAGE; raii:test_mutations_and_reads
corvid::Store	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::open	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::open_in_memory	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::set_relaxed_durability	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::begin_bulk	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::flush	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::compact	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::next_auto_id	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::backup	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::transaction	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::read	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::put	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::get	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::delete	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::scan	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::collections	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::scan_from	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::count	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::for_each	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::Store::scan_prefix	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::BulkScope	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::put	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::get	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::delete	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::scan	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::scan_from	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::WriteBatch::next_auto_id	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::collections	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::auto_ids	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
corvid::store::ReadBatch::get	Lifecycle	N/A	N/A	engine low-level byte KV (Store/WriteBatch/ReadBatch); the v1 binding is typed-document only (FFI.md ruling 1)
